RADIUS_PC,VELOCITY_KMS,DENSITY_CM3,TEMP_K
12.491406,7.107859,271.31639,2531.7146
12.530469,7.0904977,276.73922,2494.6592
12.569531,7.073299,282.09063,2459.6715
12.608594,7.0562616,287.37329,2426.5821
12.647656,7.039383,292.58905,2395.2441
12.686719,7.0226546,297.73879,2365.5282
12.725781,7.006054,302.82207,2337.3168
12.764844,6.9895301,307.83633,2310.4979
12.803906,6.9729754,312.77535,2284.9549
12.842969,6.9561756,317.62613,2260.5508
12.882031,6.9387175,322.36313,2237.1025
12.921094,6.9198247,326.93747,2214.3359
12.960156,6.8980644,331.25752,2191.8069
12.999219,6.87083,335.1542,2168.7656
13.038281,6.8334419,338.32061,2143.9189
13.077344,6.7776071,340.21067,2115.026
13.116406,6.6888531,339.87937,2078.219
13.155469,6.5424357,335.76056,2026.899
13.194531,6.2972942,325.44164,1950.0259
13.233594,5.8884328,305.67506,1829.6726
13.272656,5.2212499,273.21605,1638.1555
13.311719,4.1825136,227.36429,1337.6955
13.350781,2.7208788,174.208,899.80454
13.389844,1.1224817,128.84014,404.65564
13.428906,0.19161985,105.87017,137.20393
13.467969,0.011930531,100.56657,101.2627
13.507031,0.00046626377,100.03167,100.03467
13.546094,1.7216603e-05,100.00135,100.0011
13.585156,6.3412241e-07,100.00005,100.00004
13.624219,2.3330454e-08,100,100
13.663281,8.5708984e-10,100,100
13.702344,3.1158521e-11,100,100
13.741406,9.5389357e-13,100,100
13.780469,4.0355528e-15,100,100
13.819531,1.2462966e-13,100,100
13.858594,2.1833517e-13,100,100
13.897656,1.0902562e-13,100,100
13.936719,-1.3177275e-13,100,100
13.975781,-2.1397771e-13,100,100
14.014844,-1.5495179e-13,100,100
14.053906,-6.7425022e-14,100,100
14.092969,-5.125984e-15,100,100
14.132031,2.7316385e-14,100,100
14.171094,-9.7938794e-14,100,100
14.210156,-2.1427454e-13,100,100
14.249219,-2.1543466e-13,100,100
14.288281,-2.2755301e-13,100,100
14.327344,-1.9279314e-13,100,100
14.366406,-1.5194833e-13,100,100
14.405469,-1.5211684e-15,100,100
14.444531,2.3295684e-13,100,100
14.483594,3.5040393e-13,100,100
14.522656,3.1593536e-13,100,100
14.561719,3.1369363e-13,100,100
14.600781,2.5589038e-13,100,100
14.639844,1.9438805e-13,100,100
14.678906,1.0908736e-13,100,100
14.717969,9.2520127e-14,100,100
14.757031,3.3017636e-13,100,100
14.796094,3.3564398e-13,100,100
14.835156,8.8161886e-14,100,100
14.874219,9.7923946e-14,100,100
14.913281,1.0905024e-13,100,100
14.952344,-8.592808e-14,100,100
14.991406,3.9232375e-14,100,100
15.030469,1.0965613e-13,100,100
15.069531,2.7990107e-14,100,100
15.108594,1.840016e-13,100,100
15.147656,1.7662243e-13,100,100
15.186719,-6.5217926e-14,100,100
15.225781,-1.3838695e-13,100,100
15.264844,-1.0143875e-13,100,100
15.303906,-2.2934379e-13,100,100
15.342969,-2.4105154e-13,100,100
15.382031,-2.5267151e-13,100,100
15.421094,-2.8644969e-13,100,100
15.460156,-3.1994801e-13,100,100
15.499219,-2.8197293e-13,100,100
15.538281,-2.4431962e-13,100,100
15.577344,-2.5709685e-13,100,100
15.616406,-1.1298291e-13,100,100
15.655469,2.9584982e-14,100,100
15.694531,1.7149713e-13,100,100
15.733594,1.0163681e-13,100,100
15.772656,4.8014198e-15,100,100
15.811719,6.7449853e-14,100,100
15.850781,1.5542409e-13,100,100
15.889844,8.5910284e-14,100,100
15.928906,-1.328507e-13,100,100
15.967969,-2.1194322e-13,100,100
16.007031,-2.9027952e-13,100,100
16.046094,-3.7999216e-13,100,100
16.085156,-2.3987319e-13,100,100
16.124219,-1.1109655e-13,100,100
16.163281,-2.064369e-13,100,100
16.202344,-1.5707421e-13,100,100
16.241406,-4.1083096e-14,100,100
16.280469,-8.8246117e-14,100,100
16.319531,6.3592195e-15,100,100
16.358594,9.5140315e-14,100,100
16.397656,1.5723546e-13,100,100
16.436719,2.2336594e-13,100,100
16.475781,1.9284331e-13,100,100
16.514844,1.373173e-13,100,100
16.553906,8.9823744e-14,100,100
16.592969,3.6785795e-14,100,100
16.632031,-4.7589701e-15,100,100
16.671094,-3.3074155e-15,100,100
16.710156,-6.3217369e-15,100,100
16.749219,-2.0932885e-14,100,100
16.788281,-2.8112192e-14,100,100
16.827344,-1.4030079e-14,100,100
16.866406,1.5686725e-14,100,100
16.905469,4.0627966e-14,100,100
16.944531,-8.1103445e-14,100,100
16.983594,-2.0625613e-13,100,100
17.022656,-2.0251796e-14,100,100
17.061719,1.2219994e-13,100,100
17.100781,1.5587315e-13,100,100
17.139844,2.2383982e-13,100,100
17.178906,2.7515296e-14,100,100
17.217969,-1.7434381e-13,100,100
17.257031,-1.2234575e-15,100,100
17.296094,-8.3476495e-16,100,100
17.335156,-1.584568e-13,100,100
17.374219,-1.1023994e-13,100,100
17.413281,-8.6340669e-14,100,100
17.452344,-7.6068432e-14,100,100
17.491406,-6.3045465e-14,100,100
17.530469,-7.0676604e-14,100,100
17.569531,-4.6835191e-14,100,100
17.608594,-1.9831199e-14,100,100
17.647656,-3.5773871e-14,100,100
17.686719,1.7547883e-13,100,100
17.725781,2.1350622e-13,100,100
17.764844,3.8028331e-14,100,100
17.803906,2.8264873e-14,100,100
17.842969,1.164487e-14,100,100
17.882031,8.8841986e-15,100,100
17.921094,1.2184805e-14,100,100
17.960156,1.9203423e-14,100,100
17.999219,3.1794258e-14,100,100
18.038281,5.0871299e-14,100,100
18.077344,7.6909491e-14,100,100
18.116406,1.2481879e-13,100,100
18.155469,2.096526e-13,100,100
18.194531,2.7214724e-13,100,100
18.233594,1.1673156e-13,100,100
18.272656,1.6070709e-14,100,100
18.311719,1.0461308e-13,100,100
18.350781,1.835687e-13,100,100
18.389844,5.246548e-14,100,100
18.428906,3.046446e-14,100,100
18.467969,3.082303e-14,100,100
18.507031,-8.3221915e-14,100,100
18.546094,-1.9592312e-13,100,100
18.585156,-2.3299503e-13,100,100
18.624219,-4.8567022e-14,100,100
18.663281,1.6354366e-13,100,100
18.702344,1.5435861e-13,100,100
18.741406,4.4585409e-14,100,100
18.780469,-6.4470699e-14,100,100
18.819531,-1.7138792e-13,100,100
18.858594,3.5053971e-14,100,100
18.897656,2.4546816e-13,100,100
18.936719,1.4439972e-13,100,100
18.975781,-3.3620614e-14,100,100
19.014844,-2.1019832e-13,100,100
19.053906,-3.2682952e-13,100,100
19.092969,-2.4313314e-13,100,100
19.132031,-1.7562317e-13,100,100
19.171094,-1.3032553e-13,100,100
19.210156,4.5448762e-14,100,100
19.249219,4.5195061e-14,100,100
19.288281,1.3955114e-13,100,100
19.327344,2.3306815e-13,100,100
19.366406,3.8980476e-14,100,100
19.405469,2.2276425e-14,100,100
19.444531,-9.6688468e-14,100,100
19.483594,-9.1627882e-14,100,100
19.522656,-8.662774e-14,100,100
19.561719,-2.1574993e-13,100,100
19.600781,-2.2202138e-13,100,100
19.639844,-1.9713585e-13,100,100
19.678906,-4.3965401e-14,100,100
19.717969,2.6254786e-13,100,100
19.757031,4.3858434e-13,100,100
19.796094,5.4432859e-13,100,100
19.835156,1.0526606e-12,100,100
19.874219,1.6575843e-12,100,100
19.913281,2.2274352e-12,100,100
19.952344,2.7024915e-12,100,100
19.991406,3.2460112e-12,100,100
20.030469,3.5902973e-12,100,100
